Mundia,local,visitante,Link,Pais,Jugador,Tarjeta,minuto
Mundial 2006,Suecia,Paraguay,/partidos/2006_suecia_paraguay.php,Paraguay,Acuña_Roberto,amarilla,51
Mundial 2006,Suecia,Paraguay,/partidos/2006_suecia_paraguay.php,Paraguay,Núñez_Jorge,amarilla,54
Mundial 2006,Suecia,Paraguay,/partidos/2006_suecia_paraguay.php,Suecia,Allback_Marcus,amarilla,60
Mundial 2006,Suecia,Paraguay,/partidos/2006_suecia_paraguay.php,Paraguay,Paredes_Carlos,amarilla,74
Mundial 2006,Suecia,Paraguay,/partidos/2006_suecia_paraguay.php,Paraguay,Barreto_Edgar,amarilla,85
Mundial 2006,Argentina,SerbiayMontenegro,/partidos/2006_argentina_serbia_y_montenegro.php,SerbiayMontenegro,Koroman_Ognjen,amarilla,7
Mundial 2006,Argentina,SerbiayMontenegro,/partidos/2006_argentina_serbia_y_montenegro.php,SerbiayMontenegro,Nadj_Albert,amarilla,27
Mundial 2006,Argentina,SerbiayMontenegro,/partidos/2006_argentina_serbia_y_montenegro.php,Argentina,Crespo_Hernan,amarilla,36
Mundial 2006,Argentina,SerbiayMontenegro,/partidos/2006_argentina_serbia_y_montenegro.php,SerbiayMontenegro,Krstajic_Mladen,amarilla,42
Mundial 2006,Argentina,SerbiayMontenegro,/partidos/2006_argentina_serbia_y_montenegro.php,SerbiayMontenegro,Kezman_Mateja,Roja,71
Mundial 2006,Holanda,CostadeMarfil,/partidos/2006_holanda_costa_de_marfil.php,CostadeMarfil,Zokora_Didier,amarilla,25
Mundial 2006,Holanda,CostadeMarfil,/partidos/2006_holanda_costa_de_marfil.php,Holanda,Robben_Arjen,amarilla,34
Mundial 2006,Holanda,CostadeMarfil,/partidos/2006_holanda_costa_de_marfil.php,Holanda,Mathijsen_Joris,amarilla,35
Mundial 2006,Holanda,CostadeMarfil,/partidos/2006_holanda_costa_de_marfil.php,CostadeMarfil,Drogba_Didier,amarilla,41
Mundial 2006,Holanda,CostadeMarfil,/partidos/2006_holanda_costa_de_marfil.php,Holanda,Van_Mark,amarilla,58
Mundial 2006,Holanda,CostadeMarfil,/partidos/2006_holanda_costa_de_marfil.php,CostadeMarfil,Boka_Arthur,amarilla,66
Mundial 2006,Holanda,CostadeMarfil,/partidos/2006_holanda_costa_de_marfil.php,Holanda,Boulahrouz_Khalid,amarilla,90+4
Mundial 2006,México,Angola,/partidos/2006_mexico_angola.php,Angola,Delgado,amarilla,13
Mundial 2006,México,Angola,/partidos/2006_mexico_angola.php,Angola,Andre,amarilla,44
Mundial 2006,México,Angola,/partidos/2006_mexico_angola.php,Angola,Kalanga_Ze,amarilla,50
Mundial 2006,México,Angola,/partidos/2006_mexico_angola.php,México,Pineda_Gonzalo,amarilla,59
Mundial 2006,México,Angola,/partidos/2006_mexico_angola.php,Angola,Andre,Roja,71
Mundial 2006,México,Angola,/partidos/2006_mexico_angola.php,Angola,Ricardo_Joao,amarilla,86
Mundial 2006,Portugal,Irán,/partidos/2006_portugal_iran.php,Irán,Nekounam_Javad,amarilla,20
Mundial 2006,Portugal,Irán,/partidos/2006_portugal_iran.php,Irán,Madanchi_Mehrzad,amarilla,32
Mundial 2006,Portugal,Irán,/partidos/2006_portugal_iran.php,Portugal,Pauleta,amarilla,45+1
Mundial 2006,Portugal,Irán,/partidos/2006_portugal_iran.php,Portugal,Deco,amarilla,48
Mundial 2006,Portugal,Irán,/partidos/2006_portugal_iran.php,Portugal,Costinha,amarilla,61
Mundial 2006,Portugal,Irán,/partidos/2006_portugal_iran.php,Irán,Kaabi_Hossein,amarilla,73
Mundial 2006,Portugal,Irán,/partidos/2006_portugal_iran.php,Irán,Golmohammadi_Yahya,amarilla,88
Mundial 2006,Italia,EstadosUnidos,/partidos/2006_italia_estados_unidos.php,Italia,Totti_Francesco,amarilla,5
Mundial 2006,Italia,EstadosUnidos,/partidos/2006_italia_estados_unidos.php,EstadosUnidos,Pope_Eddie,amarilla,21
Mundial 2006,Italia,EstadosUnidos,/partidos/2006_italia_estados_unidos.php,Italia,De_Daniele,Roja,71
Mundial 2006,Italia,EstadosUnidos,/partidos/2006_italia_estados_unidos.php,EstadosUnidos,Mastroeni_Pablo,Roja,71
Mundial 2006,Italia,EstadosUnidos,/partidos/2006_italia_estados_unidos.php,EstadosUnidos,Pope_Eddie,Roja,71
Mundial 2006,Italia,EstadosUnidos,/partidos/2006_italia_estados_unidos.php,Italia,Zambrotta_Gianluca,amarilla,70
Mundial 2006,RepublicaCheca,Ghana,/partidos/2006_republica_checa_ghana.php,Ghana,Addo_Otto,amarilla,18
Mundial 2006,RepublicaCheca,Ghana,/partidos/2006_republica_checa_ghana.php,Ghana,Essien_Michael,amarilla,37
Mundial 2006,RepublicaCheca,Ghana,/partidos/2006_republica_checa_ghana.php,RepublicaCheca,Lokvenc_Vratislav,amarilla,49
Mundial 2006,RepublicaCheca,Ghana,/partidos/2006_republica_checa_ghana.php,RepublicaCheca,Ujfalusi_Tomas,Roja,71
Mundial 2006,RepublicaCheca,Ghana,/partidos/2006_republica_checa_ghana.php,Ghana,Gyan_Asamoah,amarilla,66
Mundial 2006,RepublicaCheca,Ghana,/partidos/2006_republica_checa_ghana.php,Ghana,Boateng_Derek,amarilla,75
Mundial 2006,RepublicaCheca,Ghana,/partidos/2006_republica_checa_ghana.php,Ghana,Muntari_Sulley,amarilla,84
Mundial 2006,RepublicaCheca,Ghana,/partidos/2006_republica_checa_ghana.php,Ghana,Mohamed_Habib,amarilla,90+3
Mundial 2006,Brasil,Australia,/partidos/2006_brasil_australia.php,Australia,Emerton_Brett,amarilla,13
Mundial 2006,Brasil,Australia,/partidos/2006_brasil_australia.php,Brasil,Cafu,amarilla,29
Mundial 2006,Brasil,Australia,/partidos/2006_brasil_australia.php,Brasil,Ronaldo,amarilla,31
Mundial 2006,Brasil,Australia,/partidos/2006_brasil_australia.php,Australia,Culina_Jason,amarilla,39
Mundial 2006,Brasil,Australia,/partidos/2006_brasil_australia.php,Brasil,Robinho,amarilla,83
Mundial 2006,Japón,Croacia,/partidos/2006_japon_croacia.php,Japón,Miyamoto_Tsuneyasu,amarilla,21
Mundial 2006,Japón,Croacia,/partidos/2006_japon_croacia.php,Croacia,Kovac_Robert,amarilla,32
Mundial 2006,Japón,Croacia,/partidos/2006_japon_croacia.php,Japón,Kawaguchi_Yoshikatsu,amarilla,42
Mundial 2006,Japón,Croacia,/partidos/2006_japon_croacia.php,Croacia,Srna_Darijo,amarilla,69
Mundial 2006,Japón,Croacia,/partidos/2006_japon_croacia.php,Japón,Santos_Alessandro,amarilla,72
Mundial 2006,Francia,CoreadelSur,/partidos/2006_francia_corea_del_sur.php,CoreadelSur,Lee_Ho,amarilla,11
Mundial 2006,Francia,CoreadelSur,/partidos/2006_francia_corea_del_sur.php,CoreadelSur,Jin_Dong,amarilla,29
Mundial 2006,Francia,CoreadelSur,/partidos/2006_francia_corea_del_sur.php,Francia,Abidal_Eric,amarilla,79
Mundial 2006,Francia,CoreadelSur,/partidos/2006_francia_corea_del_sur.php,Francia,Zidane_Zinedine,amarilla,85
Mundial 2006,Togo,Suiza,/partidos/2006_togo_suiza.php,Togo,Salifou_Moustapha,amarilla,45
Mundial 2006,Togo,Suiza,/partidos/2006_togo_suiza.php,Togo,Adebayor_Emmanuel,amarilla,47
Mundial 2006,Togo,Suiza,/partidos/2006_togo_suiza.php,Togo,Romao_Alaixys,amarilla,53
Mundial 2006,Togo,Suiza,/partidos/2006_togo_suiza.php,Suiza,Vogel_Johann,amarilla,90+2
Mundial 2006,España,Túnez,/partidos/2006_espana_tunez.php,España,Puyol_Carles,amarilla,30
Mundial 2006,España,Túnez,/partidos/2006_espana_tunez.php,Túnez,Ayari_Anis,amarilla,32
Mundial 2006,España,Túnez,/partidos/2006_espana_tunez.php,Túnez,Trabelsi_Hatem,amarilla,40
Mundial 2006,España,Túnez,/partidos/2006_espana_tunez.php,Túnez,Jaidi_Radhi,amarilla,70
Mundial 2006,España,Túnez,/partidos/2006_espana_tunez.php,Túnez,Guemamdia_Haykel,amarilla,81
Mundial 2006,España,Túnez,/partidos/2006_espana_tunez.php,Túnez,Jaziri_Zied,amarilla,85
Mundial 2006,España,Túnez,/partidos/2006_espana_tunez.php,España,Fabregas_Cesc,amarilla,89
Mundial 2006,España,Túnez,/partidos/2006_espana_tunez.php,Túnez,Mnari_Jaouhar,amarilla,90+3
Mundial 2006,ArabiaSaudita,Ucrania,/partidos/2006_arabia_saudita_ucrania.php,Ucrania,Nesmachnyi_Andriy,amarilla,22
Mundial 2006,ArabiaSaudita,Ucrania,/partidos/2006_arabia_saudita_ucrania.php,ArabiaSaudita,Al_Ahmed,amarilla,41
Mundial 2006,ArabiaSaudita,Ucrania,/partidos/2006_arabia_saudita_ucrania.php,ArabiaSaudita,Al_Omar,amarilla,57
Mundial 2006,ArabiaSaudita,Ucrania,/partidos/2006_arabia_saudita_ucrania.php,ArabiaSaudita,Kariri_Saud,amarilla,73
Mundial 2006,ArabiaSaudita,Ucrania,/partidos/2006_arabia_saudita_ucrania.php,Ucrania,Kalinichenko_Maksym,amarilla,77
Mundial 2006,ArabiaSaudita,Ucrania,/partidos/2006_arabia_saudita_ucrania.php,Ucrania,Sviderskyi_Vyacheslav,amarilla,89
Mundial 2006,Ecuador,Alemania,/partidos/2006_ecuador_alemania.php,Ecuador,Valencia_Antonio,amarilla,52
Mundial 2006,Ecuador,Alemania,/partidos/2006_ecuador_alemania.php,Alemania,Borowski_Tim,amarilla,75
Mundial 2006,CostaRica,Polonia,/partidos/2006_costa_rica_polonia.php,CostaRica,Umaña_Michael,amarilla,17
Mundial 2006,CostaRica,Polonia,/partidos/2006_costa_rica_polonia.php,Polonia,Radomski_Arkadiusz,amarilla,18
Mundial 2006,CostaRica,Polonia,/partidos/2006_costa_rica_polonia.php,Polonia,Bak_Jacek,amarilla,24
Mundial 2006,CostaRica,Polonia,/partidos/2006_costa_rica_polonia.php,Polonia,Zewlakow_Michal,amarilla,29
Mundial 2006,CostaRica,Polonia,/partidos/2006_costa_rica_polonia.php,CostaRica,Gomez_Ronald,amarilla,45+2
Mundial 2006,CostaRica,Polonia,/partidos/2006_costa_rica_polonia.php,CostaRica,Marin_Luis,amarilla,45+2
Mundial 2006,CostaRica,Polonia,/partidos/2006_costa_rica_polonia.php,CostaRica,Badilla_Gabriel,amarilla,56
Mundial 2006,CostaRica,Polonia,/partidos/2006_costa_rica_polonia.php,Polonia,Baszczynski_Marcin,amarilla,60
Mundial 2006,CostaRica,Polonia,/partidos/2006_costa_rica_polonia.php,CostaRica,Gonzalez_Leonardo,amarilla,76
Mundial 2006,CostaRica,Polonia,/partidos/2006_costa_rica_polonia.php,Polonia,Boruc_Artur,amarilla,90+1
Mundial 2006,Suecia,Inglaterra,/partidos/2006_suecia_inglaterra.php,Inglaterra,Hargreaves_Owen,amarilla,76
Mundial 2006,Suecia,Inglaterra,/partidos/2006_suecia_inglaterra.php,Suecia,Alexandersson_Niclas,amarilla,83
Mundial 2006,Suecia,Inglaterra,/partidos/2006_suecia_inglaterra.php,Suecia,Ljungberg_Fredrik,amarilla,87
Mundial 2006,Paraguay,TrinidadyTobago,/partidos/2006_paraguay_trinidad_y_tobago.php,Paraguay,Paredes_Carlos,amarilla,30
Mundial 2006,Paraguay,TrinidadyTobago,/partidos/2006_paraguay_trinidad_y_tobago.php,TrinidadyTobago,Sancho_Brent,amarilla,45
Mundial 2006,Paraguay,TrinidadyTobago,/partidos/2006_paraguay_trinidad_y_tobago.php,TrinidadyTobago,Whitley_Aurtis,amarilla,48
Mundial 2006,Paraguay,TrinidadyTobago,/partidos/2006_paraguay_trinidad_y_tobago.php,Paraguay,Dos_Julio,amarilla,54
Mundial 2006,Holanda,Argentina,/partidos/2006_holanda_argentina.php,Holanda,Kuyt_Dirk,amarilla,28
Mundial 2006,Holanda,Argentina,/partidos/2006_holanda_argentina.php,Holanda,Ooijer_Andre,amarilla,42
Mundial 2006,Holanda,Argentina,/partidos/2006_holanda_argentina.php,Holanda,De_Tim,amarilla,48
Mundial 2006,Holanda,Argentina,/partidos/2006_holanda_argentina.php,Argentina,Cambiasso_Esteban,amarilla,57
Mundial 2006,Holanda,Argentina,/partidos/2006_holanda_argentina.php,Argentina,Mascherano_Javier,amarilla,90
Mundial 2006,CostadeMarfil,SerbiayMontenegro,/partidos/2006_costa_de_marfil_serbia_y_montenegro.php,SerbiayMontenegro,Nadj_Albert,amarilla,17
Mundial 2006,CostadeMarfil,SerbiayMontenegro,/partidos/2006_costa_de_marfil_serbia_y_montenegro.php,CostadeMarfil,Keita_Kader,amarilla,33
Mundial 2006,CostadeMarfil,SerbiayMontenegro,/partidos/2006_costa_de_marfil_serbia_y_montenegro.php,SerbiayMontenegro,Dudic_Milan,amarilla,35
Mundial 2006,CostadeMarfil,SerbiayMontenegro,/partidos/2006_costa_de_marfil_serbia_y_montenegro.php,SerbiayMontenegro,Duljaj_Igor,amarilla,37
Mundial 2006,CostadeMarfil,SerbiayMontenegro,/partidos/2006_costa_de_marfil_serbia_y_montenegro.php,CostadeMarfil,Domoraud_Cyrille,amarilla,41
Mundial 2006,CostadeMarfil,SerbiayMontenegro,/partidos/2006_costa_de_marfil_serbia_y_montenegro.php,CostadeMarfil,Dindane_Aruna,amarilla,43
Mundial 2006,CostadeMarfil,SerbiayMontenegro,/partidos/2006_costa_de_marfil_serbia_y_montenegro.php,SerbiayMontenegro,Nadj_Albert,Roja,71
Mundial 2006,CostadeMarfil,SerbiayMontenegro,/partidos/2006_costa_de_marfil_serbia_y_montenegro.php,SerbiayMontenegro,Gavrancic_Goran,amarilla,57
Mundial 2006,CostadeMarfil,SerbiayMontenegro,/partidos/2006_costa_de_marfil_serbia_y_montenegro.php,CostadeMarfil,Domoraud_Cyrille,Roja,71
Mundial 2006,Portugal,México,/partidos/2006_portugal_mexico.php,México,Rodriguez_Francisco,amarilla,22
Mundial 2006,Portugal,México,/partidos/2006_portugal_mexico.php,Portugal,Miguel,amarilla,26
Mundial 2006,Portugal,México,/partidos/2006_portugal_mexico.php,México,Perez_Luis,amarilla,27
Mundial 2006,Portugal,México,/partidos/2006_portugal_mexico.php,México,Perez_Luis,Roja,71
Mundial 2006,Portugal,México,/partidos/2006_portugal_mexico.php,México,Marquez_Rafael,amarilla,65
Mundial 2006,Portugal,México,/partidos/2006_portugal_mexico.php,Portugal,Maniche,amarilla,69
Mundial 2006,Portugal,México,/partidos/2006_portugal_mexico.php,México,Zinha,amarilla,87
Mundial 2006,Portugal,México,/partidos/2006_portugal_mexico.php,Portugal,Morte_Boa,amarilla,88
Mundial 2006,Portugal,México,/partidos/2006_portugal_mexico.php,Portugal,Gomes_Nuno,amarilla,90+1
Mundial 2006,Irán,Angola,/partidos/2006_iran_angola.php,Angola,Loco,amarilla,22
Mundial 2006,Irán,Angola,/partidos/2006_iran_angola.php,Irán,Madanchi_Mehrzad,amarilla,37
Mundial 2006,Irán,Angola,/partidos/2006_iran_angola.php,Angola,Mendonca,amarilla,45+1
Mundial 2006,Irán,Angola,/partidos/2006_iran_angola.php,Irán,Teymourian_Andranik,amarilla,55
Mundial 2006,Irán,Angola,/partidos/2006_iran_angola.php,Angola,Kalanga_Ze,amarilla,67
Mundial 2006,Irán,Angola,/partidos/2006_iran_angola.php,Irán,Zandi_Ferydoon,amarilla,90+1
Mundial 2006,RepublicaCheca,Italia,/partidos/2006_republica_checa_italia.php,Italia,Gattuso_Gennaro,amarilla,31
Mundial 2006,RepublicaCheca,Italia,/partidos/2006_republica_checa_italia.php,RepublicaCheca,Polak_Jan,amarilla,35
Mundial 2006,RepublicaCheca,Italia,/partidos/2006_republica_checa_italia.php,RepublicaCheca,Polak_Jan,Roja,71
Mundial 2006,Ghana,EstadosUnidos,/partidos/2006_ghana_estados_unidos.php,Ghana,Essien_Michael,amarilla,5
Mundial 2006,Ghana,EstadosUnidos,/partidos/2006_ghana_estados_unidos.php,EstadosUnidos,Lewis_Eddie,amarilla,7
Mundial 2006,Ghana,EstadosUnidos,/partidos/2006_ghana_estados_unidos.php,Ghana,Shilla_Illiasu,amarilla,32
Mundial 2006,Ghana,EstadosUnidos,/partidos/2006_ghana_estados_unidos.php,Ghana,Mensah_John,amarilla,81
Mundial 2006,Ghana,EstadosUnidos,/partidos/2006_ghana_estados_unidos.php,Ghana,Appiah_Stephen,amarilla,90+1
Mundial 2006,Japón,Brasil,/partidos/2006_japon_brasil.php,Japón,Kaji_Akira,amarilla,40
Mundial 2006,Japón,Brasil,/partidos/2006_japon_brasil.php,Brasil,Melo_Gilberto,amarilla,44
Mundial 2006,Croacia,Australia,/partidos/2006_croacia_australia.php,Croacia,Simic_Dario,amarilla,32
Mundial 2006,Croacia,Australia,/partidos/2006_croacia_australia.php,Croacia,Tudor_Igor,amarilla,38
Mundial 2006,Croacia,Australia,/partidos/2006_croacia_australia.php,Croacia,Simunic_Josip,amarilla,61
Mundial 2006,Croacia,Australia,/partidos/2006_croacia_australia.php,Croacia,Pletikosa_Stipe,amarilla,70
Mundial 2006,Croacia,Australia,/partidos/2006_croacia_australia.php,Australia,Emerton_Brett,amarilla,81
Mundial 2006,Croacia,Australia,/partidos/2006_croacia_australia.php,Croacia,Simic_Dario,Roja,71
Mundial 2006,Croacia,Australia,/partidos/2006_croacia_australia.php,Australia,Emerton_Brett,Roja,71
Mundial 2006,Croacia,Australia,/partidos/2006_croacia_australia.php,Croacia,Simunic_Josip,Roja,71
Mundial 2006,Togo,Francia,/partidos/2006_togo_francia.php,Francia,Makelele_Claude,amarilla,30
Mundial 2006,Togo,Francia,/partidos/2006_togo_francia.php,Togo,Aziawonou_Yao,amarilla,38
Mundial 2006,Togo,Francia,/partidos/2006_togo_francia.php,Togo,Toure_Cherif,amarilla,44
Mundial 2006,Togo,Francia,/partidos/2006_togo_francia.php,Togo,Salifou_Moustapha,amarilla,88
Mundial 2006,Suiza,CoreadelSur,/partidos/2006_suiza_corea_del_sur.php,CoreadelSur,Young_Chu,amarilla,23
Mundial 2006,Suiza,CoreadelSur,/partidos/2006_suiza_corea_del_sur.php,CoreadelSur,Kyu_Jin,amarilla,37
Mundial 2006,Suiza,CoreadelSur,/partidos/2006_suiza_corea_del_sur.php,Suiza,Senderos_Philippe,amarilla,43
Mundial 2006,Suiza,CoreadelSur,/partidos/2006_suiza_corea_del_sur.php,Suiza,Yakin_Hakan,amarilla,55
Mundial 2006,Suiza,CoreadelSur,/partidos/2006_suiza_corea_del_sur.php,Suiza,Wicky_Raphael,amarilla,69
Mundial 2006,Suiza,CoreadelSur,/partidos/2006_suiza_corea_del_sur.php,CoreadelSur,Hwan_Jung,amarilla,78
Mundial 2006,Suiza,CoreadelSur,/partidos/2006_suiza_corea_del_sur.php,CoreadelSur,Cheul_Jin,amarilla,78
Mundial 2006,Suiza,CoreadelSur,/partidos/2006_suiza_corea_del_sur.php,CoreadelSur,Soo_Chun,amarilla,80
Mundial 2006,Suiza,CoreadelSur,/partidos/2006_suiza_corea_del_sur.php,Suiza,Spycher_Christoph,amarilla,82
Mundial 2006,Suiza,CoreadelSur,/partidos/2006_suiza_corea_del_sur.php,Suiza,Djourou_Johan,amarilla,90
Mundial 2006,ArabiaSaudita,España,/partidos/2006_arabia_saudita_espana.php,ArabiaSaudita,Al_Sami,amarilla,27
Mundial 2006,ArabiaSaudita,España,/partidos/2006_arabia_saudita_espana.php,España,Albelda_David,amarilla,30
Mundial 2006,ArabiaSaudita,España,/partidos/2006_arabia_saudita_espana.php,España,Antonio_Jose,amarilla,35
Mundial 2006,ArabiaSaudita,España,/partidos/2006_arabia_saudita_espana.php,España,Marchena_Carlos,amarilla,75
Mundial 2006,ArabiaSaudita,España,/partidos/2006_arabia_saudita_espana.php,ArabiaSaudita,Al_Nawaf,amarilla,77
Mundial 2006,Ucrania,Túnez,/partidos/2006_ucrania_tunez.php,Túnez,Jaziri_Zied,amarilla,9
Mundial 2006,Ucrania,Túnez,/partidos/2006_ucrania_tunez.php,Ucrania,Sviderskyi_Vyacheslav,amarilla,18
Mundial 2006,Ucrania,Túnez,/partidos/2006_ucrania_tunez.php,Túnez,Bouazizi_Riadh,amarilla,43
Mundial 2006,Ucrania,Túnez,/partidos/2006_ucrania_tunez.php,Túnez,Jaziri_Zied,Roja,71
Mundial 2006,Ucrania,Túnez,/partidos/2006_ucrania_tunez.php,Ucrania,Shelayev_Oleg,amarilla,47
Mundial 2006,Ucrania,Túnez,/partidos/2006_ucrania_tunez.php,Ucrania,Tymoschuk_Anatoliy,amarilla,61
Mundial 2006,Ucrania,Túnez,/partidos/2006_ucrania_tunez.php,Ucrania,Rusol_Andriy,amarilla,65
Mundial 2006,Ucrania,Túnez,/partidos/2006_ucrania_tunez.php,Túnez,Jaidi_Radhi,amarilla,90
Mundial 2006,Alemania,Suecia,/partidos/2006_alemania_suecia.php,Alemania,Frings_Torsten,amarilla,27
Mundial 2006,Alemania,Suecia,/partidos/2006_alemania_suecia.php,Suecia,Lucic_Teddy,amarilla,28
Mundial 2006,Alemania,Suecia,/partidos/2006_alemania_suecia.php,Suecia,Lucic_Teddy,Roja,71
Mundial 2006,Alemania,Suecia,/partidos/2006_alemania_suecia.php,Suecia,Jonson_Mattias,amarilla,48
Mundial 2006,Alemania,Suecia,/partidos/2006_alemania_suecia.php,Suecia,Allback_Marcus,amarilla,78
Mundial 2006,Argentina,México,/partidos/2006_argentina_mexico.php,Argentina,Heinze_Gabriel,amarilla,45+1
Mundial 2006,Argentina,México,/partidos/2006_argentina_mexico.php,México,Marquez_Rafael,amarilla,70
Mundial 2006,Argentina,México,/partidos/2006_argentina_mexico.php,México,Castro_Jose,amarilla,82
Mundial 2006,Argentina,México,/partidos/2006_argentina_mexico.php,Argentina,Sorin_Juan,amarilla,112
Mundial 2006,Argentina,México,/partidos/2006_argentina_mexico.php,México,Torrado_Gerardo,amarilla,118
Mundial 2006,Argentina,México,/partidos/2006_argentina_mexico.php,México,Fonseca_Jose,amarilla,119
Mundial 2006,Inglaterra,Ecuador,/partidos/2006_inglaterra_ecuador.php,Inglaterra,Terry_John,amarilla,18
Mundial 2006,Inglaterra,Ecuador,/partidos/2006_inglaterra_ecuador.php,Ecuador,Valencia_Antonio,amarilla,24
Mundial 2006,Inglaterra,Ecuador,/partidos/2006_inglaterra_ecuador.php,Ecuador,Tenorio_Carlos,amarilla,37
Mundial 2006,Inglaterra,Ecuador,/partidos/2006_inglaterra_ecuador.php,Ecuador,De_Ulises,amarilla,67
Mundial 2006,Inglaterra,Ecuador,/partidos/2006_inglaterra_ecuador.php,Inglaterra,Robinson_Paul,amarilla,78
Mundial 2006,Inglaterra,Ecuador,/partidos/2006_inglaterra_ecuador.php,Inglaterra,Carragher_Jamie,amarilla,82
Mundial 2006,Portugal,Holanda,/partidos/2006_portugal_holanda.php,Holanda,Van_Mark,amarilla,2
Mundial 2006,Portugal,Holanda,/partidos/2006_portugal_holanda.php,Holanda,Boulahrouz_Khalid,amarilla,7
Mundial 2006,Portugal,Holanda,/partidos/2006_portugal_holanda.php,Portugal,Maniche,amarilla,20
Mundial 2006,Portugal,Holanda,/partidos/2006_portugal_holanda.php,Portugal,Costinha,amarilla,31
Mundial 2006,Portugal,Holanda,/partidos/2006_portugal_holanda.php,Portugal,Costinha,Roja,71
Mundial 2006,Portugal,Holanda,/partidos/2006_portugal_holanda.php,Portugal,Petit,amarilla,50
Mundial 2006,Portugal,Holanda,/partidos/2006_portugal_holanda.php,Holanda,Van_Giovanni,amarilla,59
Mundial 2006,Portugal,Holanda,/partidos/2006_portugal_holanda.php,Portugal,Figo_Luis,amarilla,60
Mundial 2006,Portugal,Holanda,/partidos/2006_portugal_holanda.php,Holanda,Boulahrouz_Khalid,Roja,71
Mundial 2006,Portugal,Holanda,/partidos/2006_portugal_holanda.php,Holanda,Sneijder_Wesley,amarilla,73
Mundial 2006,Portugal,Holanda,/partidos/2006_portugal_holanda.php,Portugal,Deco,amarilla,73
Mundial 2006,Portugal,Holanda,/partidos/2006_portugal_holanda.php,Holanda,Van_Rafael,amarilla,74
Mundial 2006,Portugal,Holanda,/partidos/2006_portugal_holanda.php,Portugal,Ricardo,amarilla,76
Mundial 2006,Portugal,Holanda,/partidos/2006_portugal_holanda.php,Portugal,Valente_Nuno,amarilla,76
Mundial 2006,Portugal,Holanda,/partidos/2006_portugal_holanda.php,Portugal,Deco,Roja,71
Mundial 2006,Portugal,Holanda,/partidos/2006_portugal_holanda.php,Holanda,Van_Giovanni,Roja,71
Mundial 2006,Italia,Australia,/partidos/2006_italia_australia.php,Australia,Grella_Vince,amarilla,23
Mundial 2006,Italia,Australia,/partidos/2006_italia_australia.php,Italia,Grosso_Fabio,amarilla,29
