Link,Nombre,FechaNac,LugarNac,Posicion,NoCamiseta,altura,apodo,web,seleccion
/jugadores/rudi_voeller.php,Voeller_Rudi,13deabrilde1960,,Delantero,9y13,,,, Alemania
/jugadores/berti_vogts.php,Vogts_Berti,30dediciembrede1946,,Defensor,7y2,,,, Alemania
/jugadores/heinz_vollmar.php,Vollmar_Heinz,26deabrilde1936,,Delantero,20,,,, Alemania
/jugadores/franz_wagner.php,Wagner_Franz,23deseptiembrede1911,,Mediocampista,-,,,, Alemania
/jugadores/martin_wagner.php,Wagner_Martin,24defebrerode1968,,Defensor,17,,,, Alemania
/jugadores/fritz_walter.php,Walter_Fritz,31deoctubrede1920,,Mediocampista,16y9,,,, Alemania
/jugadores/ottmar_walter.php,Walter_Ottmar,06demarzode1924,,Delantero,15,,,, Alemania
/jugadores/wolfgang_weber.php,Weber_Wolfgang,26dejuniode1944,,Defensor,6,,,, Alemania
/jugadores/roman_weidenfeller.php,Weidenfeller_Roman,06deagostode1980,,Arquero,22,188mts,,, Alemania
/jugadores/juergen_werner.php,Werner_Juergen,15deagostode1935,,Defensor,14,,,, Alemania
/jugadores/timo_werner.php,Werner_Timo,06demarzode1996,,Delantero,9,181mts,,, Alemania
/jugadores/heinz_wewers.php,Wewers_Heinz,27dejuliode1927,,Defensor,5,,,, Alemania
/jugadores/tim_wiese.php,Wiese_Tim,17dediciembrede1981,,Arquero,12,193mts,,, Alemania
/jugadores/leo_wilden.php,Wilden_Leo,03dejuliode1936,,Defensor,5,,,, Alemania
/jugadores/herbert_wimmer.php,Wimmer_Herbert,09denoviembrede1944,,Mediocampista,7,,,, Alemania
/jugadores/christian_woerns.php,Woerns_Christian,10demayode1972,,Defensor,2,184mts,,, Alemania
/jugadores/horst_wolter.php,Wolter_Horst,08dejuniode1942,,Arquero,22,,,, Alemania
/jugadores/ronald_worm.php,Worm_Ronald,07deoctubrede1953,,Delantero,19,,,, Alemania
/jugadores/gerd_zewe.php,Zewe_Gerd,13dejuniode1950,,Mediocampista,18,,,, Alemania
/jugadores/christian_ziege.php,Ziege_Christian,01defebrerode1972,,Defensor_Mediocampista,17y6,186mts,,, Alemania
/jugadores/ron_robert_zieler.php,Zieler_Ron-Robert,12deenerode1989,,Arquero,12,185mts,,, Alemania
/jugadores/paul_zielinski.php,Zielinski_Paul,20denoviembrede1911,,Mediocampista,-,,,, Alemania
/jugadores/herbert_zimmermann.php,Zimmermann_Herbert,01dejuliode1954,,Defensor,8,,,, Alemania
/jugadores/wolfgang_blochwitz.php,Blochwitz_Wolfgang,08defebrerode1941,,Arquero,21,,,, Alemania Oriental
/jugadores/bernd_bransch.php,Bransch_Bernd,24deseptiembrede1944,,Defensor,3,,,, Alemania Oriental
/jugadores/juergen_croy.php,Croy_Juergen,19deoctubrede1946,,Arquero,1,,,, Alemania Oriental
/jugadores/peter_ducke.php,Ducke_Peter,14deoctubrede1941,,Delantero,9,,,, Alemania Oriental
/jugadores/werner_friese.php,Friese_Werner,30demarzode1946,,Arquero,22,,,, Alemania Oriental
/jugadores/joachim_fritsche.php,Fritsche_Joachim,28deoctubrede1951,,Defensor,5,,,, Alemania Oriental
/jugadores/erich_hamann.php,Hamann_Erich,27denoviembrede1944,,Mediocampista,17,,,, Alemania Oriental
/jugadores/martin_hoffmann.php,Hoffmann_Martin,22demarzode1955,,Delantero,20,,,, Alemania Oriental
/jugadores/harald_irmscher.php,Irmscher_Harald,12defebrerode1946,,Mediocampista,16,,,, Alemania Oriental
/jugadores/gerd_kische.php,Kische_Gerd,23deoctubrede1951,,Defensor,18,,,, Alemania Oriental
/jugadores/hans_juergen_kreische.php,Kreische_Hans-Juergen,19dejuliode1947,,Mediocampista,10,,,, Alemania Oriental
/jugadores/lothar_kurbjuweit.php,Kurbjuweit_Lothar,06denoviembrede1950,,Defensor,2,,,, Alemania Oriental
/jugadores/reinhard_lauck.php,Lauck_Reinhard,16deseptiembrede1946,,Mediocampista,13,,,, Alemania Oriental
/jugadores/wolfram_loewe.php,Loewe_Wolfram,14demayode1945,,Delantero,8,,,, Alemania Oriental
/jugadores/juergen_pommerenke.php,Pommerenke_Juergen,22deenerode1953,,Mediocampista,7,,,, Alemania Oriental
/jugadores/ruediger_schnuphase.php,Schnuphase_Ruediger,23deenerode1954,,Mediocampista,6,,,, Alemania Oriental
/jugadores/wolfgang_seguin.php,Seguin_Wolfgang,14deseptiembrede1945,,Mediocampista,19,,,, Alemania Oriental
/jugadores/juergen_sparwasser.php,Sparwasser_Juergen,04dejuniode1948,,Mediocampista,14,,,, Alemania Oriental
/jugadores/joachim_streich.php,Streich_Joachim,13deabrilde1951,,Delantero,11,,,, Alemania Oriental
/jugadores/eberhard_vogel.php,Vogel_Eberhard,08deabrilde1943,,Delantero,15,,,, Alemania Oriental
/jugadores/siegmar_waetzlich.php,Waetzlich_Siegmar,16denoviembrede1947,,Defensor,12,,,, Alemania Oriental
/jugadores/konrad_weise.php,Weise_Konrad,17deagostode1951,,Defensor,4,,,, Alemania Oriental
/jugadores/abou_tarika.php,AbouTarika,30dediciembrede1979,,Delantero,16,173mts,,, Angola
/jugadores/akwa.php,Akwa,30demayode1977,,Delantero,10,18mts,,, Angola
/jugadores/andre_2.php,Andre,14demayode1978,,Mediocampista,8,175mts,,, Angola
/jugadores/andre_titi_buengo.php,AndreTitiBuengo,11defebrerode1980,,Delantero,19,189mts,,, Angola
/jugadores/delgado.php,Delgado,01denoviembrede1979,,Defensor,21,178mts,,, Angola
/jugadores/edson.php,Edson,02demarzode1980,,Mediocampista,13,175mts,,, Angola
/jugadores/figueiredo.php,Figueiredo,28denoviembrede1972,,Mediocampista,7,17mts,,, Angola
/jugadores/flavio.php,Flavio,30dediciembrede1979,,Delantero,16,175mts,,, Angola
/jugadores/jamba.php,Jamba,10dejuliode1977,,Defensor,3,182mts,,, Angola
/jugadores/joao_ricardo.php,JoaoRicardo,07deenerode1970,,Arquero,1,18mts,,, Angola
/jugadores/kali.php,Kali,11deoctubrede1978,,Defensor,5,187mts,,, Angola
/jugadores/lama.php,Lama,01defebrerode1981,,Arquero,12,187mts,,, Angola
/jugadores/lebo_lebo.php,LeboLebo,29demayode1977,,Defensor,4,187mts,,, Angola
/jugadores/loco.php,Loco,25dediciembrede1984,,Defensor,20,18mts,,, Angola
/jugadores/love.php,Love,14demarzode1979,,Delantero,18,178mts,,, Angola
/jugadores/mantorras.php,Mantorras,18demarzode1982,,Delantero,9,178mts,,, Angola
/jugadores/marco_abreu.php,MarcoAbreu,08dediciembrede1974,,Defensor,23,18mts,,, Angola
/jugadores/marcos_airosa.php,MarcosAirosa,06deagostode1984,,Defensor,2,178mts,,, Angola
/jugadores/mario.php,Mario,01dejuniode1985,,Arquero,22,184mts,,, Angola
/jugadores/mateus.php,Mateus,18dejuniode1984,,Mediocampista,11,174mts,,, Angola
/jugadores/mendonca.php,Mendonca,09deoctubrede1982,,Mediocampista,14,172mts,,, Angola
/jugadores/miloy.php,Miloy,27demayode1981,,Mediocampista,6,182mts,,, Angola
/jugadores/rui_marques.php,RuiMarques,03deseptiembrede1977,,Defensor,15,185mts,,, Angola
/jugadores/ze_kalanga.php,ZeKalanga,12deoctubrede1983,,Mediocampista,17,175mts,,, Angola
/jugadores/mohamed_abdeljawad.php,Abdeljawad_Mohamed,28denoviembrede1962,,Defensor,13,,,, Arabia Saudita
/jugadores/majed_abdullah.php,Abdullah_Majed,01denoviembrede1959,,Delantero,9,,,, Arabia Saudita
/jugadores/tisir_al_antaif.php,AlAntaif_Tisir,16defebrerode1974,,Arquero,22,183mts,,, Arabia Saudita
/jugadores/awwad_al_anzi.php,AlAnzi_Awwad,24deseptiembrede1968,,Mediocampista,18,,,, Arabia Saudita
/jugadores/ahmed_al_bahri.php,AlBahri_Ahmed,18deseptiembrede1980,,Defensor,15,178mts,,, Arabia Saudita
/jugadores/fahad_al_bishi.php,AlBishi_Fahad,10deseptiembrede1965,,Mediocampista,8,,,, Arabia Saudita
/jugadores/mohamed_al_bishi.php,AlBishi_Mohamed,03demayode1987,,Defensor,17,183mts,,, Arabia Saudita
/jugadores/saleh_al_dawood.php,AlDawood_Saleh,24deseptiembrede1968,,Defensor,15,,,, Arabia Saudita
/jugadores/mohammed_al_deayea.php,AlDeayea_Mohammed,02deagostode1972,,Arquero,1,188mts,,, Arabia Saudita
/jugadores/abdullah_al_dosari.php,AlDosari_Abdullah,01denoviembrede1969,,Defensor,2,,,, Arabia Saudita
/jugadores/abdullah_gaman_al_dosari.php,AlDosari_AbdullahGaman,10denoviembrede1977,,Delantero,15,183mts,,, Arabia Saudita
/jugadores/ahmed_al_dosari.php,AlDosari_Ahmed,25deoctubrede1976,,Defensor,17_12y2,175mts,,, Arabia Saudita
/jugadores/obeid_al_dosari.php,AlDosari_Obeid,02deoctubrede1975,,Delantero,8y11,174mts,,, Arabia Saudita
/jugadores/khamis_al_dossari.php,AlDossari_Khamis,08deseptiembrede1973,,Mediocampista,16,178mts,,, Arabia Saudita
/jugadores/omar_al_ghamdi.php,AlGhamdi_Omar,11deabrilde1979,,Mediocampista,19y6,17mts,,, Arabia Saudita
/jugadores/fahad_al_ghesheyan.php,AlGhesheyan_Fahad,01deagostode1973,,Delantero,7,,,, Arabia Saudita
/jugadores/ibrahim_al_harbi.php,AlHarbi_Ibrahim,10dejuliode1975,,Mediocampista,12,,,, Arabia Saudita
/jugadores/saad_al_harthi.php,AlHarthi_Saad,03defebrerode1984,,Delantero,11,178mts,,, Arabia Saudita
/jugadores/malek_al_hawsawi.php,AlHawsawi_Malek,10deagostode1981,,Delantero,23,178mts,,, Arabia Saudita
/jugadores/ibrahim_al_helwa.php,AlHelwa_Ibrahim,18deagostode1972,,Arquero,22,,,, Arabia Saudita
/jugadores/sami_al_jaber.php,AlJaber_Sami,11dediciembrede1972,,Delantero,12y9,176mts,,, Arabia Saudita
/jugadores/mohammed_al_jahani.php,AlJahani_Mohammed,28deseptiembrede1974,,Defensor,2,177mts,,, Arabia Saudita
/jugadores/abdulaziz_al_janoubi.php,AlJanoubi_Abdulaziz,21dejuliode1974,,Defensor,19,176mts,,, Arabia Saudita
/jugadores/yasser_al_kahtani.php,AlKahtani_Yasser,10deoctubrede1982,,Delantero,20,166mts,,, Arabia Saudita
/jugadores/mohammed_al_khlaiwi.php,AlKhlaiwi_Mohammed,21deagostode1971,,Defensor,3,,,, Arabia Saudita
/jugadores/fahad_al_mehalel.php,AlMehalel_Fahad,11denoviembrede1970,,Delantero,11,,,, Arabia Saudita
/jugadores/hamad_al_montashari.php,AlMontashari_Hamad,22dejuniode1982,,Defensor,4,181mts,,, Arabia Saudita
/jugadores/khaled_al_muwallid.php,AlMuwallid_Khaled,23denoviembrede1971,,Mediocampista,14,,,, Arabia Saudita
/jugadores/said_al_owayran.php,AlOwayran_Said,19deagostode1967,,Delantero,10,,,, Arabia Saudita
/jugadores/naif_al_qadi.php,AlQadi_Naif,03deabrilde1979,,Defensor,5,176mts,,, Arabia Saudita
/jugadores/hussein_al_sadeq.php,AlSadeq_Hussein,15deoctubrede1973,,Arquero,21,182mts,,, Arabia Saudita
/jugadores/abdullah_alwaked_al_shahrani.php,AlShahrani_AbdullahAlwaked,29deseptiembrede1975,,Mediocampista,17,178mts,,, Arabia Saudita
/jugadores/ibrahim_al_shahrani.php,AlShahrani_Ibrahim,21dejuliode1974,,Mediocampista,7,172mts,,, Arabia Saudita
/jugadores/mohammad_al_shalhoub.php,AlShalhoub_Mohammad,08dediciembrede1980,,Mediocampista,10,163mts,,, Arabia Saudita
/jugadores/fouzi_al_shehri.php,AlShehri_Fouzi,15demayode1980,,Defensor,6,173mts,,, Arabia Saudita
/jugadores/hussein_al_sulaimani.php,AlSulaimani_Hussein,21deenerode1977,,Defensor,13,174mts,,, Arabia Saudita
/jugadores/yasser_al_taifi.php,AlTaifi_Yasser,10demayode1971,,Defensor,17,,,, Arabia Saudita
/jugadores/nawaf_al_temiyat.php,AlTemiyat_Nawaf,28dejuniode1976,,Mediocampista,18,176mts,,, Arabia Saudita
/jugadores/youssef_al_tunayan.php,AlTunayan_Youssef,18denoviembrede1963,,Delantero,15,,,, Arabia Saudita
/jugadores/al_hasan_al_yami.php,AlYami_AlHasan,21deagostode1972,,Delantero,20,173mts,,, Arabia Saudita
/jugadores/mohammed_al_breik.php,Al-Breik_Mohammed,15deseptiembrede1992,,Defensor,6,173mts,,, Arabia Saudita
/jugadores/ali_al_bulaihi.php,Al-Bulaihi_Ali,21denoviembrede1989,,Defensor,4,185mts,,, Arabia Saudita
/jugadores/salem_al_dawsari.php,Al-Dawsari_Salem,19deagostode1991,,Mediocampista,18,175mts,,, Arabia Saudita
/jugadores/salman_al_faraj.php,Al-Faraj_Salman,01deagostode1989,,Mediocampista,7,18mts,,, Arabia Saudita
/jugadores/mansoor_al_harbi.php,Al-Harbi_Mansoor,19deoctubrede1987,,Defensor,2,17mts,,, Arabia Saudita
/jugadores/taisir_al_jassim.php,Al-Jassim_Taisir,25dejuliode1984,,Mediocampista,17,17mts,,, Arabia Saudita
/jugadores/abdullah_al_khaibari.php,Al-Khaibari_Abdullah,16deagostode1996,,Mediocampista,15,,,, Arabia Saudita
/jugadores/abdulmalek_al_khaibri.php,Al-Khaibri_Abdulmalek,13demarzode1986,,Mediocampista,11,175mts,,, Arabia Saudita
/jugadores/abdullah_al_mayouf.php,Al-Mayouf_Abdullah,23deenerode1987,,Arquero,1,188mts,,, Arabia Saudita
/jugadores/housain_al_mogahwi.php,Al-Mogahwi_Housain,24demarzode1988,,Mediocampista,16,173mts,,, Arabia Saudita
/jugadores/yasser_al_mosailem.php,Al-Mosailem_Yasser,27defebrerode1984,,Arquero,21,187mts,,, Arabia Saudita
/jugadores/fahad_al_muwallad.php,Al-Muwallad_Fahad,14deseptiembrede1994,,Mediocampista,19,167mts,,, Arabia Saudita
/jugadores/mohammed_al_owais.php,Al-Owais_Mohammed,10deoctubrede1991,,Arquero,22,185mts,,, Arabia Saudita
/jugadores/mohammad_al_sahlawi.php,Al-Sahlawi_Mohammad,10deenerode1987,,Delantero,10,18mts,,, Arabia Saudita
/jugadores/yasser_al_shahrani.php,Al-Shahrani_Yasser,25demayode1992,,Defensor,13,171mts,,, Arabia Saudita
/jugadores/yahya_al_shehri.php,Al-Shehri_Yahya,26dejuniode1990,,Mediocampista,8,164mts,,, Arabia Saudita
/jugadores/mansour_althagafi.php,Althagafi_Mansour,14deenerode1979,,Defensor,23,176mts,,, Arabia Saudita
/jugadores/mohammed_ameen.php,Ameen_Mohammed,29deabrilde1980,,Mediocampista,7,175mts,,, Arabia Saudita
/jugadores/fuad_amin.php,Amin_Fuad,13deoctubrede1972,,Mediocampista,6,,,, Arabia Saudita
/jugadores/muhannad_assiri.php,Assiri_Muhannad,14deoctubrede1986,,Delantero,20,187mts,,, Arabia Saudita
/jugadores/khaled_aziz.php,Aziz_Khaled,14dejuliode1981,,Mediocampista,16,172mts,,, Arabia Saudita
/jugadores/mohammed_babkr.php,Babkr_Mohammed,15deenerode1973,,Arquero,22,186mts,,, Arabia Saudita
/jugadores/hattan_bahebri.php,Bahebri_Hattan,16dejuliode1992,,Mediocampista,9,168mts,,, Arabia Saudita
/jugadores/hamza_falatah.php,Falatah_Hamza,08deoctubrede1972,,Delantero,20,178mts,,, Arabia Saudita
/jugadores/mohsin_harthi.php,Harthi_Mohsin,17dejuliode1976,,Defensor,5,184mts,,, Arabia Saudita
/jugadores/motaz_hawsawi.php,Hawsawi_Motaz,17defebrerode1992,,Defensor,23,179mts,,, Arabia Saudita
/jugadores/omar_hawsawi.php,Hawsawi_Omar,27deseptiembrede1985,,Defensor,5,184mts,,, Arabia Saudita
/jugadores/osama_hawsawi.php,Hawsawi_Osama,31demarzode1984,,Defensor,3,187mts,,, Arabia Saudita
/jugadores/talal_jebrin.php,Jebrin_Talal,25deseptiembrede1973,,Mediocampista,16,,,, Arabia Saudita
/jugadores/mohamed_kanno.php,Kanno_Mohamed,22deseptiembrede1994,,Mediocampista,12,191mts,,, Arabia Saudita
/jugadores/saud_kariri.php,Kariri_Saud,08dejuliode1980,,Mediocampista,14,184mts,,, Arabia Saudita
/jugadores/abdulaziz_khathran.php,Khathran_Abdulaziz,31dejuliode1973,,Defensor_Mediocampista,14y12,169mts,,, Arabia Saudita
/jugadores/mohammad_khojah.php,Khojah_Mohammad,15demarzode1982,,Arquero,22,189mts,,, Arabia Saudita
/jugadores/ahmed_madani.php,Madani_Ahmed,06deenerode1970,,Defensor,5,,,, Arabia Saudita
/jugadores/mohammed_massad.php,Massad_Mohammed,17defebrerode1983,,Mediocampista,19,176mts,,, Arabia Saudita
/jugadores/mohammed_noor.php,Noor_Mohammed,26defebrerode1978,,Mediocampista,8,186mts,,, Arabia Saudita
/jugadores/abdullah_otayf.php,Otayf_Abdullah,03deagostode1992,,Mediocampista,14,177mts,,, Arabia Saudita
/jugadores/hamza_saleh.php,Saleh_Hamza,19deabrilde1967,,Mediocampista,19y20,,,, Arabia Saudita
/jugadores/redha_tukar.php,Tukar_Redha,29denoviembrede1975,,Defensor,3,179mts,,, Arabia Saudita
/jugadores/mabrouk_zaid.php,Zaid_Mabrouk,11defebrerode1979,,Arquero,21,185mts,,, Arabia Saudita
/jugadores/abdullah_zubromawi.php,Zubromawi_Abdullah,15denoviembrede1973,,Defensor,4,181mts,,, Arabia Saudita
/jugadores/djamal_abdoun.php,Abdoun_Djamal,14defebrerode1986,,Mediocampista,22,18mts,,, Argelia
/jugadores/mourad_amara.php,Amara_Mourad,19defebrerode1959,,Arquero,21y22,,,, Argelia
/jugadores/salah_assad.php,Assad_Salah,10dejuniode1958,,Delantero,7,,,, Argelia
/jugadores/nadir_belhadj.php,Belhadj_Nadir,18dejuniode1982,,Defensor,3,18mts,,, Argelia
/jugadores/essaid_belkalem.php,Belkalem_Essaid,01deenerode1989,,Defensor,4,19mts,,, Argelia
/jugadores/habib_bellaid.php,Bellaid_Habib,28demarzode1986,,Defensor,12,189mts,,, Argelia
/jugadores/lakhdar_belloumi.php,Belloumi_Lakhdar,29dediciembrede1958,,Mediocampista,10,,,, Argelia
/jugadores/alim_ben_mabrouk.php,BenMabrouk_Alim,25dejuniode1960,,Mediocampista,18,,,, Argelia
/jugadores/ali_bencheikh.php,Bencheikh_Ali,09deenerode1955,,Mediocampista,6,,,, Argelia
/jugadores/fawzi_benkhalidi.php,Benkhalidi_Fawzi,03defebrerode1963,,Mediocampista,17,,,, Argelia
/jugadores/tedj_bensaoula.php,Bensaoula_Tedj,01dediciembrede1954,,Delantero,9y12,,,, Argelia
/jugadores/yacine_bentala.php,Bentala_Yacine,24deseptiembrede1955,,Arquero,22,,,, Argelia
/jugadores/nabil_bentaleb.php,Bentaleb_Nabil,24denoviembrede1994,,Mediocampista,14,187mts,,, Argelia
/jugadores/ryad_boudebouz.php,Boudebouz_Ryad,19defebrerode1990,,Mediocampista,7,178mts,,, Argelia
/jugadores/madjid_bougherra.php,Bougherra_Madjid,07deoctubrede1982,,Defensor,2,19mts,,, Argelia
/jugadores/abdelmajid_bourebbou.php,Bourebbou_Abdelmajid,16demarzode1951,,Delantero,20,,,, Argelia
/jugadores/yacine_brahimi.php,Brahimi_Yacine,08defebrerode1990,,Mediocampista,11,175mts,,, Argelia
/jugadores/liassine_cadamuro.php,Cadamuro_Liassine,05demarzode1988,,Defensor,17,186mts,,, Argelia
/jugadores/mahdi_cerbah.php,Cerbah_Mahdi,03deenerode1953,,Arquero,1,,,, Argelia
/jugadores/mohamed_chaib.php,Chaib_Mohamed,20demayode1958,,Defensor,19,,,, Argelia
/jugadores/faouzi_chaouchi.php,Chaouchi_Faouzi,05dediciembrede1984,,Arquero,16,18mts,,, Argelia
/jugadores/fathi_chebel.php,Chebel_Fathi,19deagostode1956,,Mediocampista,3,,,, Argelia
/jugadores/mustafa_dahleb.php,Dahleb_Mustafa,08defebrerode1952,,Mediocampista,15,,,, Argelia
/jugadores/abdelmoumene_djabou.php,Djabou_Abdelmoumene,31deenerode1987,,Mediocampista,18,165mts,,, Argelia
/jugadores/rafik_djebbour.php,Djebbour_Rafik,08demarzode1984,,Delantero,11,185mts,,, Argelia
/jugadores/nasser_drid.php,Drid_Nasser,22deenerode1957,,Arquero,1,,,, Argelia
/jugadores/larbi_el_hadi.php,ElHadi_Larbi,27demayode1961,,Arquero,21,,,, Argelia
/jugadores/sofiane_feghouli.php,Feghouli_Sofiane,26dediciembrede1989,,Mediocampista,10,178mts,,, Argelia
/jugadores/ali_fergani.php,Fergani_Ali,21deseptiembrede1952,,Mediocampista,8,,,, Argelia
/jugadores/lounes_gaouaoui.php,Gaouaoui_Lounes,28deseptiembrede1977,,Arquero,1,188mts,,, Argelia
/jugadores/abdelkader_ghezzal.php,Ghezzal_Abdelkader,05dediciembrede1984,,Delantero,9,186mts,,, Argelia
/jugadores/nabil_ghilas.php,Ghilas_Nabil,20deabrilde1990,,Delantero,9,183mts,,, Argelia
/jugadores/faouzi_ghoulam.php,Ghoulam_Faouzi,01defebrerode1991,,Defensor,3,186mts,,, Argelia
/jugadores/adlane_guedioura.php,Guedioura_Adlane,12denoviembrede1985,,Mediocampista,17,183mts,,, Argelia
/jugadores/mahmoud_guendouz.php,Guendouz_Mahmoud,24defebrerode1953,,Defensor,2,,,, Argelia
/jugadores/rafik_halliche.php,Halliche_Rafik,02deseptiembrede1986,,Defensor,5,187mts,,, Argelia
/jugadores/rachid_harkouk.php,Harkouk_Rachid,19demayode1956,,Delantero,13,,,, Argelia
/jugadores/abdelkader_horr.php,Horr_Abdelkader,10denoviembrede1953,,Defensor,17,,,, Argelia
/jugadores/mohamed_kaci_said.php,KaciSaid_Mohamed,02demayode1958,,Mediocampista,6,,,, Argelia
/jugadores/foued_kadir.php,Kadir_Foued,05dediciembrede1983,,Mediocampista,21,18mts,,, Argelia
/jugadores/mustafa_kouici.php,Kouici_Mustafa,16deabrilde1954,,Defensor,3,,,, Argelia
/jugadores/noureddine_kourichi.php,Kourichi_Noureddine,12deabrilde1954,,Defensor,4,,,, Argelia
/jugadores/medhi_lacen.php,Lacen_Medhi,15demarzode1984,,Mediocampista,8,178mts,,, Argelia
/jugadores/abdelkader_laifaoui.php,Laifaoui_Abdelkader,29dejuliode1981,,Defensor,14,177mts,,, Argelia
/jugadores/salah_larbes.php,Larbes_Salah,16deseptiembrede1952,,Defensor,12,,,, Argelia
/jugadores/rais_mbolhi.php,M'Bolhi_Rais,25deabrilde1986,,Arquero,23,19mts,,, Argelia
/jugadores/rabah_madjer.php,Madjer_Rabah,15defebrerode1958,,Delantero,11,,,, Argelia
/jugadores/riyad_mahrez.php,Mahrez_Riyad,21defebrerode1991,,Delantero,21,179mts,,, Argelia
/jugadores/aissa_mandi.php,Mandi_Aissa,22deoctubrede1991,,Defensor,20,186mts,,, Argelia
/jugadores/faouzi_mansouri.php,Mansouri_Faouzi,17deenerode1956,,Defensor,16,,,, Argelia
/jugadores/yazid_mansouri.php,Mansouri_Yazid,25defebrerode1978,,Mediocampista,6,175mts,,, Argelia
/jugadores/karim_maroc.php,Maroc_Karim,05demarzode1958,,Mediocampista,18y8,,,, Argelia
/jugadores/karim_matmour.php,Matmour_Karim,25dejuniode1985,,Mediocampista,13,181mts,,, Argelia
/jugadores/abdellah_medjadi.php,Medjadi_Abdellah,01dediciembrede1957,,Defensor,5,,,, Argelia
/jugadores/carl_medjani.php,Medjani_Carl,15demayode1985,,Defensor,18y12,184mts,,, Argelia
/jugadores/fadil_megharia.php,Megharia_Fadil,23demayode1961,,Defensor,20,,,, Argelia
/jugadores/djamel_menad.php,Menad_Djamel,22dejuliode1960,,Delantero,9,,,, Argelia
/jugadores/chaabane_merzekane.php,Merzekane_Chaabane,08demarzode1959,,Defensor,5,,,, Argelia
/jugadores/djamel_mesbah.php,Mesbah_Djamel,09deoctubrede1984,,Defensor,20y6,18mts,,, Argelia
/jugadores/mehdi_mostefa.php,Mostefa_Mehdi,30deagostode1983,,Mediocampista,22,181mts,,, Argelia
/jugadores/abdelhamid_sadmi.php,Sadmi_Abdelhamid,01deenerode1961,,Defensor,15,,,, Argelia
/jugadores/rafik_saifi.php,Saifi_Rafik,07defebrerode1975,,Delantero,10,178mts,,, Argelia
/jugadores/cedric_si_mohamed.php,SiMohamed_Cedric,09deenerode1985,,Arquero,1,183mts,,, Argelia
/jugadores/islam_slimani.php,Slimani_Islam,18dejuniode1988,,Delantero,13,186mts,,, Argelia
/jugadores/soudani.php,Soudani_ElArabi,25denoviembrede1987,,Delantero,15,177mts,,, Argelia
/jugadores/saphir_taider.php,Taider_Saphir,29defebrerode1992,,Mediocampista,19,18mts,,, Argelia
